0.000453 0.000453 0.000453 0.000453 0.000453 0.000453 0.000453 0.000453 0.977795 0.000453 0.000453 0.000453 0.000453 0.000453 0.000453 0.000453 0.000453 0.000453 0.000453 0.000453 0.000453 0.000453 0.000453 0.000453 0.000453 0.000453 0.000453 0.000453 0.000453 0.000453 0.000453 0.000453 0.000453 0.000453 0.000453 0.000453 0.000453 0.000453 0.000453 0.000453 0.000453 0.000453 0.000453 0.000453 0.000453 0.000453 0.000453 0.000453 0.000453 0.000453
0.001435 0.001435 0.001435 0.001435 0.001435 0.001435 0.001435 0.001435 0.001435 0.929699 0.001435 0.001435 0.001435 0.001435 0.001435 0.001435 0.001435 0.001435 0.001435 0.001435 0.001435 0.001435 0.001435 0.001435 0.001435 0.001435 0.001435 0.001435 0.001435 0.001435 0.001435 0.001435 0.001435 0.001435 0.001435 0.001435 0.001435 0.001435 0.001435 0.001435 0.001435 0.001435 0.001435 0.001435 0.001435 0.001435 0.001435 0.001435 0.001435 0.001435
0.000406 0.000406 0.000406 0.000406 0.000406 0.000406 0.000406 0.000406 0.000406 0.000406 0.000406 0.000406 0.000406 0.000406 0.000406 0.000406 0.073775 0.000406 0.000406 0.000406 0.000406 0.000406 0.000406 0.000406 0.000406 0.000406 0.139714 0.000406 0.767448 0.000406 0.000406 0.000406 0.000406 0.000406 0.000406 0.000406 0.000406 0.000406 0.000406 0.000406 0.000406 0.000406 0.000406 0.000406 0.000406 0.000406 0.000406 0.000406 0.000406 0.000406
0.000249 0.000249 0.000249 0.000249 0.000249 0.000249 0.000249 0.000249 0.335326 0.000249 0.000249 0.000249 0.000249 0.000249 0.000249 0.000249 0.016530 0.000249 0.000249 0.558787 0.000249 0.000249 0.000249 0.000249 0.077910 0.000249 0.000249 0.000249 0.000249 0.000249 0.000249 0.000249 0.000249 0.000249 0.000249 0.000249 0.000249 0.000249 0.000249 0.000249 0.000249 0.000249 0.000249 0.000249 0.000249 0.000249 0.000249 0.000249 0.000249 0.000249
0.000229 0.041521 0.000229 0.000229 0.047925 0.000229 0.000229 0.000229 0.000229 0.000229 0.000229 0.000229 0.000229 0.000229 0.164073 0.000229 0.000229 0.000229 0.000229 0.000229 0.000229 0.021459 0.000229 0.000229 0.020705 0.000229 0.072153 0.000229 0.000229 0.000229 0.000229 0.000229 0.622308 0.000229 0.000229 0.000229 0.000229 0.000229 0.000229 0.000229 0.000229 0.000229 0.000229 0.000229 0.000229 0.000229 0.000229 0.000229 0.000229 0.000229
0.000399 0.000399 0.000399 0.000399 0.000399 0.000399 0.000399 0.000399 0.000399 0.000399 0.000399 0.000399 0.000399 0.000399 0.000399 0.000399 0.000399 0.980467 0.000399 0.000399 0.000399 0.000399 0.000399 0.000399 0.000399 0.000399 0.000399 0.000399 0.000399 0.000399 0.000399 0.000399 0.000399 0.000399 0.000399 0.000399 0.000399 0.000399 0.000399 0.000399 0.000399 0.000399 0.000399 0.000399 0.000399 0.000399 0.000399 0.000399 0.000399 0.000399
0.000453 0.000453 0.000453 0.000453 0.000453 0.000453 0.000453 0.000453 0.000453 0.000453 0.354584 0.000453 0.000453 0.000453 0.000453 0.000453 0.000453 0.000453 0.000453 0.000453 0.000453 0.000453 0.000453 0.000453 0.000453 0.000453 0.000453 0.000453 0.000453 0.442654 0.000453 0.000453 0.000453 0.000453 0.000453 0.000453 0.000453 0.000453 0.000453 0.000453 0.000453 0.181463 0.000453 0.000453 0.000453 0.000453 0.000453 0.000453 0.000453 0.000453
0.000254 0.000254 0.358856 0.000254 0.000254 0.168276 0.000254 0.065863 0.000254 0.061936 0.000254 0.000254 0.000254 0.262552 0.000254 0.000254 0.000254 0.000254 0.000254 0.000254 0.000254 0.000254 0.000254 0.000254 0.000254 0.000254 0.000254 0.030118 0.000254 0.000254 0.000254 0.000254 0.000254 0.000254 0.000254 0.000254 0.000254 0.000254 0.000254 0.000254 0.000254 0.000254 0.000254 0.041463 0.000254 0.000254 0.000254 0.000254 0.000254 0.000254
0.000960 0.000960 0.000960 0.000960 0.000960 0.000960 0.000960 0.000960 0.000960 0.000960 0.000960 0.000960 0.000960 0.000960 0.000960 0.000960 0.000960 0.000960 0.000960 0.000960 0.000960 0.000960 0.000960 0.062472 0.000960 0.000960 0.000960 0.000960 0.000960 0.000960 0.000960 0.000960 0.000960 0.000960 0.000960 0.000960 0.096967 0.000960 0.000960 0.000960 0.000960 0.000960 0.000960 0.109188 0.000960 0.000960 0.000960 0.466305 0.221885 0.000960
0.000080 0.201705 0.310213 0.016907 0.000080 0.000080 0.000080 0.041181 0.000080 0.000080 0.000080 0.000080 0.000080 0.000080 0.069226 0.012670 0.000080 0.000080 0.000080 0.098794 0.000080 0.000080 0.158406 0.000080 0.000080 0.000080 0.000080 0.000080 0.000080 0.000080 0.000080 0.000080 0.000080 0.000080 0.000080 0.000080 0.000080 0.000080 0.062035 0.000080 0.025679 0.000080 0.000080 0.000080 0.000080 0.000080 0.000080 0.000080 0.000080 0.000080
0.000367 0.000367 0.000367 0.000367 0.000367 0.000367 0.000367 0.000367 0.000367 0.000367 0.000367 0.000367 0.000367 0.000367 0.000367 0.000367 0.000367 0.000367 0.000367 0.000367 0.000367 0.000367 0.000367 0.000367 0.000367 0.000367 0.182315 0.000367 0.354389 0.000367 0.000367 0.000367 0.000367 0.446043 0.000367 0.000367 0.000367 0.000367 0.000367 0.000367 0.000367 0.000367 0.000367 0.000367 0.000367 0.000367 0.000367 0.000367 0.000367 0.000367
0.000413 0.000413 0.000413 0.000413 0.000413 0.000413 0.000413 0.000413 0.000413 0.000413 0.000413 0.000413 0.000413 0.000413 0.000413 0.307728 0.000413 0.541224 0.000413 0.000413 0.000413 0.000413 0.000413 0.000413 0.000413 0.000413 0.000413 0.000413 0.000413 0.000413 0.000413 0.000413 0.000413 0.067543 0.000413 0.000413 0.000413 0.064515 0.000413 0.000413 0.000413 0.000413 0.000413 0.000413 0.000413 0.000413 0.000413 0.000413 0.000413 0.000413
0.000156 0.000156 0.270010 0.000156 0.000156 0.000156 0.000156 0.000156 0.000156 0.000156 0.000156 0.000156 0.000156 0.000156 0.596059 0.000156 0.000156 0.000156 0.025283 0.000156 0.000156 0.000156 0.000156 0.000156 0.000156 0.000156 0.021816 0.000156 0.000156 0.000156 0.000156 0.000156 0.000156 0.000156 0.000156 0.000156 0.000156 0.000156 0.000156 0.000156 0.000156 0.000156 0.000156 0.000156 0.079790 0.000156 0.000156 0.000156 0.000156 0.000156
0.000960 0.000960 0.000960 0.000960 0.000960 0.000960 0.000960 0.000960 0.000960 0.000960 0.952978 0.000960 0.000960 0.000960 0.000960 0.000960 0.000960 0.000960 0.000960 0.000960 0.000960 0.000960 0.000960 0.000960 0.000960 0.000960 0.000960 0.000960 0.000960 0.000960 0.000960 0.000960 0.000960 0.000960 0.000960 0.000960 0.000960 0.000960 0.000960 0.000960 0.000960 0.000960 0.000960 0.000960 0.000960 0.000960 0.000960 0.000960 0.000960 0.000960
0.000472 0.000472 0.000472 0.000472 0.000472 0.000472 0.000472 0.000472 0.000472 0.000472 0.000472 0.000472 0.000472 0.000472 0.000472 0.000472 0.000472 0.000472 0.000472 0.000472 0.000472 0.000472 0.000472 0.000472 0.000472 0.000472 0.212825 0.000472 0.289971 0.000472 0.000472 0.000472 0.237880 0.000472 0.000472 0.000472 0.000472 0.000472 0.000472 0.237629 0.000472 0.000472 0.000472 0.000472 0.000472 0.000472 0.000472 0.000472 0.000472 0.000472
0.000050 0.000050 0.000050 0.054568 0.006232 0.079056 0.000050 0.000050 0.000050 0.000050 0.000050 0.000050 0.000050 0.105981 0.000050 0.000050 0.089136 0.000050 0.000050 0.106333 0.000050 0.000050 0.009151 0.000050 0.000050 0.000050 0.031245 0.000050 0.001151 0.000050 0.000050 0.000050 0.000050 0.000050 0.000050 0.111700 0.000050 0.000050 0.000050 0.331234 0.024327 0.000050 0.000050 0.000050 0.000050 0.000050 0.000050 0.017692 0.000050 0.030402
0.000097 0.000097 0.000097 0.000097 0.000097 0.000097 0.000097 0.000097 0.566065 0.000097 0.000097 0.000097 0.000097 0.000097 0.096991 0.000097 0.000097 0.000097 0.000097 0.000097 0.000097 0.000097 0.000097 0.000097 0.000097 0.000097 0.000097 0.000097 0.000097 0.000097 0.000097 0.000097 0.265647 0.000097 0.000097 0.066838 0.000097 0.000097 0.000097 0.000097 0.000097 0.000097 0.000097 0.000097 0.000097 0.000097 0.000097 0.000097 0.000097 0.000097
0.001351 0.001351 0.001351 0.001351 0.001351 0.427919 0.001351 0.001351 0.001351 0.001351 0.001351 0.001351 0.001351 0.001351 0.001351 0.001351 0.001351 0.001351 0.001351 0.001351 0.001351 0.001351 0.001351 0.001351 0.001351 0.001351 0.001351 0.001351 0.001351 0.001351 0.001351 0.001351 0.001351 0.001351 0.001351 0.432697 0.001351 0.001351 0.001351 0.001351 0.075882 0.001351 0.001351 0.001351 0.001351 0.001351 0.001351 0.001351 0.001351 0.001351
0.000699 0.000699 0.000699 0.000699 0.000699 0.000699 0.000699 0.000699 0.000699 0.000699 0.583270 0.000699 0.000699 0.000699 0.000699 0.000699 0.000699 0.000699 0.000699 0.000699 0.000699 0.000699 0.000699 0.000699 0.000699 0.000699 0.000699 0.000699 0.000699 0.383170 0.000699 0.000699 0.000699 0.000699 0.000699 0.000699 0.000699 0.000699 0.000699 0.000699 0.000699 0.000699 0.000699 0.000699 0.000699 0.000699 0.000699 0.000699 0.000699 0.000699
0.000550 0.000550 0.000550 0.000550 0.000550 0.000550 0.000550 0.000550 0.000550 0.000550 0.973054 0.000550 0.000550 0.000550 0.000550 0.000550 0.000550 0.000550 0.000550 0.000550 0.000550 0.000550 0.000550 0.000550 0.000550 0.000550 0.000550 0.000550 0.000550 0.000550 0.000550 0.000550 0.000550 0.000550 0.000550 0.000550 0.000550 0.000550 0.000550 0.000550 0.000550 0.000550 0.000550 0.000550 0.000550 0.000550 0.000550 0.000550 0.000550 0.000550
0.000239 0.000239 0.017142 0.000239 0.000239 0.000239 0.040205 0.000239 0.000239 0.000239 0.444374 0.000239 0.000239 0.000239 0.000239 0.000239 0.000239 0.000239 0.000239 0.000239 0.000239 0.000239 0.000239 0.000239 0.000239 0.000239 0.037092 0.000239 0.000239 0.269810 0.000239 0.000239 0.000239 0.021036 0.000239 0.000239 0.000239 0.000239 0.000239 0.000239 0.000239 0.000239 0.111210 0.049110 0.000239 0.000239 0.000239 0.000239 0.000239 0.000239
0.000960 0.000960 0.000960 0.000960 0.000960 0.000960 0.000960 0.000960 0.042492 0.000960 0.911445 0.000960 0.000960 0.000960 0.000960 0.000960 0.000960 0.000960 0.000960 0.000960 0.000960 0.000960 0.000960 0.000960 0.000960 0.000960 0.000960 0.000960 0.000960 0.000960 0.000960 0.000960 0.000960 0.000960 0.000960 0.000960 0.000960 0.000960 0.000960 0.000960 0.000960 0.000960 0.000960 0.000960 0.000960 0.000960 0.000960 0.000960 0.000960 0.000960
0.000154 0.000154 0.000154 0.000154 0.000154 0.041945 0.000154 0.000154 0.000154 0.000154 0.000154 0.000154 0.000154 0.000154 0.042444 0.024481 0.010834 0.049915 0.000154 0.000154 0.000154 0.000154 0.000154 0.000154 0.000154 0.029549 0.000154 0.000154 0.000154 0.000154 0.000154 0.000154 0.000154 0.000154 0.005096 0.000154 0.000154 0.234703 0.000154 0.000154 0.000154 0.000154 0.000154 0.000154 0.504907 0.000154 0.000154 0.000154 0.000154 0.049950
0.000125 0.000125 0.000125 0.000125 0.397282 0.000125 0.000125 0.000125 0.000125 0.000125 0.000125 0.000125 0.000125 0.000125 0.073134 0.000125 0.000125 0.000125 0.000125 0.310363 0.000125 0.204403 0.000125 0.000125 0.000125 0.000125 0.000125 0.000125 0.009184 0.000125 0.000125 0.000125 0.000125 0.000125 0.000125 0.000125 0.000125 0.000125 0.000125 0.000125 0.000125 0.000125 0.000125 0.000125 0.000125 0.000125 0.000125 0.000125 0.000125 0.000125
0.000502 0.000502 0.000502 0.000502 0.000502 0.000502 0.000502 0.000502 0.000502 0.000502 0.000502 0.000502 0.000502 0.000502 0.000502 0.343942 0.000502 0.000502 0.000502 0.000502 0.000502 0.000502 0.000502 0.203659 0.000502 0.000502 0.000502 0.000502 0.000502 0.000502 0.000502 0.170257 0.110699 0.000502 0.148841 0.000502 0.000502 0.000502 0.000502 0.000502 0.000502 0.000502 0.000502 0.000502 0.000502 0.000502 0.000502 0.000502 0.000502 0.000502
0.000205 0.000205 0.000205 0.000205 0.000205 0.000205 0.000205 0.000205 0.000205 0.000205 0.000205 0.000205 0.000205 0.000205 0.000205 0.189040 0.000205 0.000205 0.000205 0.000205 0.000205 0.000205 0.000205 0.076531 0.000205 0.000205 0.000205 0.000205 0.000205 0.000205 0.000205 0.724799 0.000205 0.000205 0.000205 0.000205 0.000205 0.000205 0.000205 0.000205 0.000205 0.000205 0.000205 0.000205 0.000205 0.000205 0.000205 0.000205 0.000205 0.000205
0.000392 0.000392 0.128555 0.000392 0.000392 0.000392 0.000392 0.000392 0.000392 0.000392 0.000392 0.000392 0.000392 0.000392 0.000392 0.050835 0.000392 0.000392 0.000392 0.000392 0.000392 0.000392 0.419490 0.061431 0.035817 0.000392 0.000392 0.047512 0.000392 0.000392 0.000392 0.000392 0.000392 0.000392 0.000392 0.000392 0.062950 0.163786 0.000392 0.000392 0.013557 0.000392 0.000392 0.000392 0.000392 0.000392 0.000392 0.000392 0.000392 0.000392
0.000659 0.000659 0.000659 0.000659 0.000659 0.000659 0.000659 0.000659 0.000659 0.000659 0.100596 0.000659 0.000659 0.000659 0.000659 0.000659 0.000659 0.000659 0.000659 0.000659 0.000659 0.000659 0.000659 0.000659 0.000659 0.509563 0.000659 0.000659 0.000659 0.000659 0.000659 0.000659 0.000659 0.000659 0.000659 0.000659 0.000659 0.000659 0.000659 0.000659 0.000659 0.000659 0.000659 0.000659 0.000659 0.000659 0.000659 0.000659 0.358849 0.000659
0.000205 0.000205 0.000205 0.000205 0.000205 0.000205 0.000205 0.000205 0.000205 0.000205 0.000205 0.000205 0.043856 0.000205 0.000205 0.000205 0.225427 0.000205 0.026230 0.000205 0.000205 0.000205 0.000205 0.231042 0.000205 0.000205 0.000205 0.000205 0.000205 0.000205 0.043856 0.000205 0.153206 0.000205 0.023847 0.120606 0.000205 0.071445 0.027549 0.024946 0.000205 0.000205 0.000205 0.000205 0.000205 0.000205 0.000205 0.000205 0.000205 0.000205
0.000275 0.000275 0.317675 0.000275 0.000275 0.000275 0.000275 0.000275 0.000275 0.000275 0.000275 0.000275 0.000275 0.000275 0.511009 0.000275 0.000275 0.000275 0.145021 0.000275 0.000275 0.000275 0.000275 0.000275 0.000275 0.000275 0.000275 0.000275 0.000275 0.000275 0.000275 0.000275 0.000275 0.000275 0.000275 0.000275 0.000275 0.000275 0.000275 0.000275 0.000275 0.000275 0.000275 0.013623 0.000275 0.000275 0.000275 0.000275 0.000275 0.000275
0.000181 0.000181 0.000181 0.000181 0.000181 0.000181 0.000181 0.041454 0.000181 0.000181 0.000181 0.000181 0.000181 0.000181 0.000181 0.000181 0.072463 0.000181 0.031594 0.000181 0.000181 0.000181 0.059607 0.000181 0.000181 0.000181 0.059763 0.024065 0.000181 0.000181 0.000181 0.000181 0.016365 0.000181 0.000181 0.000181 0.000181 0.000181 0.000181 0.000181 0.000181 0.000181 0.513848 0.053554 0.046516 0.000181 0.000181 0.000181 0.000181 0.073716
0.000216 0.000216 0.000216 0.000216 0.000216 0.000216 0.000216 0.000216 0.000216 0.000216 0.000216 0.000216 0.000216 0.000216 0.000216 0.193707 0.000216 0.000216 0.255208 0.000216 0.000216 0.000216 0.000216 0.000216 0.000216 0.000216 0.147672 0.000216 0.185523 0.000216 0.000216 0.000216 0.000216 0.000216 0.000216 0.000216 0.000216 0.000216 0.000216 0.000216 0.000216 0.000216 0.094876 0.113495 0.000216 0.000216 0.000216 0.000216 0.000216 0.000216
0.180578 0.001277 0.001277 0.001277 0.001277 0.001277 0.001277 0.001277 0.001277 0.758141 0.001277 0.001277 0.001277 0.001277 0.001277 0.001277 0.001277 0.001277 0.001277 0.001277 0.001277 0.001277 0.001277 0.001277 0.001277 0.001277 0.001277 0.001277 0.001277 0.001277 0.001277 0.001277 0.001277 0.001277 0.001277 0.001277 0.001277 0.001277 0.001277 0.001277 0.001277 0.001277 0.001277 0.001277 0.001277 0.001277 0.001277 0.001277 0.001277 0.001277
0.000420 0.000420 0.000420 0.000420 0.000420 0.000420 0.000420 0.000420 0.000420 0.000420 0.000420 0.000420 0.000420 0.000420 0.000420 0.000420 0.000420 0.000420 0.000420 0.000420 0.000420 0.000420 0.000420 0.000420 0.000420 0.000420 0.000420 0.000420 0.000420 0.000420 0.000420 0.000420 0.000420 0.000420 0.000420 0.000420 0.000420 0.000420 0.000420 0.000420 0.000420 0.000420 0.000420 0.000420 0.000420 0.000420 0.000420 0.681166 0.104976 0.194104
0.000577 0.000577 0.000577 0.000577 0.000577 0.000577 0.000577 0.000577 0.000577 0.447261 0.333190 0.000577 0.000577 0.000577 0.000577 0.000577 0.000577 0.000577 0.000577 0.000577 0.000577 0.000577 0.000577 0.000577 0.000577 0.000577 0.000577 0.000577 0.000577 0.192415 0.000577 0.000577 0.000577 0.000577 0.000577 0.000577 0.000577 0.000577 0.000577 0.000577 0.000577 0.000577 0.000577 0.000577 0.000577 0.000577 0.000577 0.000577 0.000577 0.000577
0.000119 0.000119 0.000119 0.483047 0.000119 0.000119 0.000119 0.000119 0.000119 0.000119 0.000119 0.000119 0.000119 0.000119 0.000119 0.000119 0.000119 0.000119 0.000119 0.000119 0.000119 0.000119 0.000119 0.000119 0.006965 0.000119 0.000119 0.000119 0.000119 0.000119 0.000119 0.000119 0.000119 0.000119 0.000119 0.379162 0.000119 0.000119 0.110701 0.000119 0.000119 0.000119 0.000119 0.000119 0.000119 0.000119 0.000119 0.000119 0.000119 0.014779
0.000212 0.000212 0.000212 0.533327 0.000212 0.000212 0.000212 0.000212 0.000212 0.000212 0.000212 0.000212 0.000212 0.129661 0.000212 0.000212 0.064782 0.000212 0.129851 0.000212 0.000212 0.013787 0.000212 0.000212 0.000212 0.000212 0.104579 0.000212 0.000212 0.014880 0.000212 0.000212 0.000212 0.000212 0.000212 0.000212 0.000212 0.000212 0.000212 0.000212 0.000212 0.000212 0.000212 0.000212 0.000212 0.000212 0.000212 0.000212 0.000212 0.000212
0.000124 0.000124 0.000124 0.174843 0.000124 0.000124 0.000124 0.000124 0.000124 0.000124 0.000124 0.000124 0.000124 0.000124 0.000124 0.000124 0.000124 0.000124 0.000124 0.000124 0.000124 0.000124 0.000124 0.000124 0.000124 0.000124 0.000124 0.014671 0.000124 0.000124 0.000124 0.000124 0.000124 0.000124 0.000124 0.000124 0.000124 0.773593 0.000124 0.000124 0.000124 0.000124 0.000124 0.000124 0.000124 0.000124 0.031195 0.000124 0.000124 0.000124
0.000227 0.000227 0.000227 0.000227 0.087325 0.000227 0.000227 0.000227 0.000227 0.000227 0.000227 0.000227 0.000227 0.000227 0.000227 0.000227 0.000227 0.000227 0.000227 0.076795 0.000227 0.000227 0.256648 0.123893 0.000227 0.000227 0.029456 0.000227 0.045491 0.000227 0.000227 0.000227 0.000227 0.000227 0.000227 0.000227 0.000227 0.000227 0.000227 0.000227 0.000227 0.056619 0.000227 0.253551 0.000227 0.000227 0.000227 0.000227 0.000227 0.060917
0.000399 0.000399 0.000399 0.000399 0.000399 0.000399 0.000399 0.000399 0.000399 0.000399 0.000399 0.000399 0.000399 0.000399 0.000399 0.000399 0.000399 0.000399 0.000399 0.000399 0.000399 0.000399 0.000399 0.000399 0.000399 0.000399 0.000399 0.000399 0.000399 0.000399 0.000399 0.000399 0.000399 0.000399 0.000399 0.000399 0.000399 0.000399 0.000399 0.000399 0.000399 0.000399 0.000399 0.000399 0.000399 0.000399 0.980467 0.000399 0.000399 0.000399
0.000960 0.000960 0.000960 0.000960 0.000960 0.000960 0.000960 0.000960 0.000960 0.000960 0.234688 0.000960 0.000960 0.000960 0.000960 0.000960 0.000960 0.000960 0.000960 0.000960 0.000960 0.000960 0.000960 0.000960 0.000960 0.000960 0.000960 0.000960 0.000960 0.719250 0.000960 0.000960 0.000960 0.000960 0.000960 0.000960 0.000960 0.000960 0.000960 0.000960 0.000960 0.000960 0.000960 0.000960 0.000960 0.000960 0.000960 0.000960 0.000960 0.000960
0.001277 0.001277 0.001277 0.001277 0.001277 0.001277 0.001277 0.001277 0.001277 0.937442 0.001277 0.001277 0.001277 0.001277 0.001277 0.001277 0.001277 0.001277 0.001277 0.001277 0.001277 0.001277 0.001277 0.001277 0.001277 0.001277 0.001277 0.001277 0.001277 0.001277 0.001277 0.001277 0.001277 0.001277 0.001277 0.001277 0.001277 0.001277 0.001277 0.001277 0.001277 0.001277 0.001277 0.001277 0.001277 0.001277 0.001277 0.001277 0.001277 0.001277
0.001907 0.095411 0.001907 0.001907 0.001907 0.001907 0.001907 0.001907 0.001907 0.001907 0.711317 0.001907 0.001907 0.001907 0.001907 0.001907 0.001907 0.001907 0.001907 0.001907 0.001907 0.103657 0.001907 0.001907 0.001907 0.001907 0.001907 0.001907 0.001907 0.001907 0.001907 0.001907 0.001907 0.001907 0.001907 0.001907 0.001907 0.001907 0.001907 0.001907 0.001907 0.001907 0.001907 0.001907 0.001907 0.001907 0.001907 0.001907 0.001907 0.001907
0.353803 0.000101 0.000101 0.006558 0.000101 0.000101 0.000101 0.000101 0.000101 0.000101 0.000101 0.000101 0.000101 0.039608 0.000101 0.000101 0.000101 0.122275 0.000101 0.000101 0.000101 0.000101 0.000101 0.000101 0.000101 0.016106 0.000101 0.000101 0.000101 0.000101 0.000101 0.000101 0.000101 0.000101 0.184071 0.000101 0.000101 0.079741 0.067568 0.000101 0.032077 0.000101 0.000101 0.000101 0.009657 0.084607 0.000101 0.000101 0.000101 0.000101
0.001096 0.001096 0.001096 0.001096 0.001096 0.001096 0.001096 0.001096 0.001096 0.001096 0.001096 0.001096 0.001096 0.001096 0.001096 0.001096 0.001096 0.001096 0.001096 0.001096 0.001096 0.001096 0.001096 0.001096 0.001096 0.001096 0.001096 0.001096 0.844868 0.001096 0.001096 0.001096 0.001096 0.001096 0.001096 0.001096 0.001096 0.001096 0.001096 0.001096 0.001096 0.001096 0.001096 0.001096 0.001096 0.001096 0.001096 0.102539 0.001096 0.001096
